,ID,FIRST_NAME,LAST_NAME,FULL_NAME,ACTIVE,IMAGE_URL
1480,76786,Garrett,Calvin,Calvin Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76786.png
1481,1051,Garrett,Dean,Dean Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1051.png
1482,203197,Garrett,Diante,Diante Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203197.png
1483,76788,Garrett,Eldo,Eldo Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76788.png
1484,1630585,Garrett,Marcus,Marcus Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630585.png
1485,76789,Garrett,Rowland,Rowland Garrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76789.png
1486,76790,Garrick,Tom,Tom Garrick,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76790.png
1487,76791,Garris,John,John Garris,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76791.png
1488,1619,Garris,Kiwane,Kiwane Garris,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1619.png
1489,1727,Garrity,Pat,Pat Garrity,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1727.png
1490,1630586,Garuba,Usman,Usman Garuba,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630586.png
1491,76793,Garvin,Jim,Jim Garvin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76793.png
1492,1630568,Garza,Luka,Luka Garza,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630568.png
1493,201188,Gasol,Marc,Marc Gasol,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201188.png
1494,2200,Gasol,Pau,Pau Gasol,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2200.png
1495,76794,Gates,Frank,Frank Gates,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76794.png
1496,1629232,Gates,Kaiser,Kaiser Gates,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629232.png
1497,423,Gatling,Chris,Chris Gatling,False,https://cdn.nba.com/headshots/nba/latest/1040x760/423.png
1498,930,Gattison,Kenny,Kenny Gattison,False,https://cdn.nba.com/headshots/nba/latest/1040x760/930.png
1499,200752,Gay,Rudy,Rudy Gay,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200752.png
1500,76797,Gayda,Ed,Ed Gayda,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76797.png
1501,1845,Gaze,Andrew,Andrew Gaze,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1845.png
1502,1627771,Gbinije,Michael,Michael Gbinije,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627771.png
1503,1002,Geary,Reggie,Reggie Geary,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1002.png
1504,202087,Gee,Alonzo,Alonzo Gee,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202087.png
1505,761,Geiger,Matt,Matt Geiger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/761.png
1506,101153,Gelabale,Mickael,Mickael Gelabale,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101153.png
1507,1904,George,Devean,Devean George,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1904.png
1508,76800,George,Jack,Jack George,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76800.png
1509,1641718,George,Keyonte,Keyonte George,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png
1510,202331,George,Paul,Paul George,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202331.png
1511,76801,George,Tate,Tate George,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76801.png
1512,1627875,Georges-Hunt,Marcus,Marcus Georges-Hunt,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627875.png
1513,76802,Gerard,Gus,Gus Gerard,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76802.png
1514,76803,Gervin,Derrick,Derrick Gervin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76803.png
1515,76804,Gervin,George,George Gervin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76804.png
1516,76805,Getchell,Gorham,Gorham Getchell,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76805.png
1517,76806,Gianelli,John,John Gianelli,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76806.png
1518,76807,Gibbs,Dick,Dick Gibbs,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76807.png
1519,200789,Gibson,Daniel,Daniel Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200789.png
1520,76808,Gibson,Dee,Dee Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76808.png
1521,1626780,Gibson,Jonathan,Jonathan Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626780.png
1522,76809,Gibson,Mel,Mel Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76809.png
1523,76810,Gibson,Mike,Mike Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76810.png
1524,201959,Gibson,Taj,Taj Gibson,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201959.png
1525,76811,Gibson,Ward,Ward Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76811.png
1526,201592,Giddens,J.R.,J.R. Giddens,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201592.png
1527,1630581,Giddey,Josh,Josh Giddey,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png
1528,201821,Gilder,Trey,Trey Gilder,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201821.png
1529,1628385,Giles III,Harry,Harry Giles III,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628385.png
1530,1628983,Gilgeous-Alexander,Shai,Shai Gilgeous-Alexander,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png
1531,1630264,Gill,Anthony,Anthony Gill,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630264.png
1532,2109,Gill,Eddie,Eddie Gill,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2109.png
1533,383,Gill,Kendall,Kendall Gill,False,https://cdn.nba.com/headshots/nba/latest/1040x760/383.png
1534,76812,Gillery,Ben,Ben Gillery,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76812.png
1535,1631221,Gillespie,Collin,Collin Gillespie,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631221.png
1536,1630273,Gillespie,Freddie,Freddie Gillespie,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630273.png
1537,76813,Gillette,Gene,Gene Gillette,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76813.png
1538,288,Gilliam,Armen,Armen Gilliam,False,https://cdn.nba.com/headshots/nba/latest/1040x760/288.png
1539,76815,Gilliam,Herm,Herm Gilliam,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76815.png
1540,600014,Gilmore,Artis,Artis Gilmore,False,https://cdn.nba.com/headshots/nba/latest/1040x760/600014.png
1541,76817,Gilmore,Walt,Walt Gilmore,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76817.png
1542,76818,Gilmur,Chuck,Chuck Gilmur,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76818.png
1543,1631367,Gilyard,Jacob,Jacob Gilyard,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631367.png
1544,1938,Ginobili,Manu,Manu Ginobili,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1938.png
1545,1921,Giricek,Gordan,Gordan Giricek,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1921.png
1546,76819,Givens,Jack,Jack Givens,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76819.png
1547,202148,Gladness,Mickell,Mickell Gladness,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202148.png
1548,76820,Glamack,George,George Glamack,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76820.png
1549,76821,Glass,Gerald,Gerald Glass,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76821.png
1550,76822,Glenn,Mike,Mike Glenn,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76822.png
1551,76823,Glick,Norman,Norman Glick,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76823.png
1552,76824,Glouchkov,Georgi,Georgi Glouchkov,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76824.png
1553,76825,Glover,Clarence,Clarence Glover,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76825.png
1554,1901,Glover,Dion,Dion Glover,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1901.png
1555,2601,Glyniadakis,Andreas,Andreas Glyniadakis,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2601.png
1556,76826,Gminski,Mike,Mike Gminski,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76826.png
1557,203497,Gobert,Rudy,Rudy Gobert,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png
1558,76827,Godfread,Dan,Dan Godfread,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76827.png
1559,76828,Gola,Tom,Tom Gola,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76828.png
1560,76829,Goldfaden,Ben,Ben Goldfaden,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76829.png
1561,924,Goldwire,Anthony,Anthony Goldwire,False,https://cdn.nba.com/headshots/nba/latest/1040x760/924.png
1562,101155,Gomes,Ryan,Ryan Gomes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101155.png
1563,76830,Gondrezick,Glen,Glen Gondrezick,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76830.png
1564,76831,Gondrezick,Grant,Grant Gondrezick,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76831.png
1565,2400,Gooden,Drew,Drew Gooden,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2400.png
1566,76832,Goodrich,Gail,Gail Goodrich,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76832.png
1567,1864,Goodrich,Steve,Steve Goodrich,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1864.png
1568,203462,Goodwin,Archie,Archie Goodwin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203462.png
1569,1629164,Goodwin,Brandon,Brandon Goodwin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629164.png
1570,1630692,Goodwin,Jordan,Jordan Goodwin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png
1571,76833,Goodwin,Wilfred,Wilfred Goodwin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76833.png
1572,203932,Gordon,Aaron,Aaron Gordon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203932.png
1573,2732,Gordon,Ben,Ben Gordon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2732.png
1574,204079,Gordon,Drew,Drew Gordon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/204079.png
1575,201569,Gordon,Eric,Eric Gordon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201569.png
1576,76834,Gordon,Lancaster,Lancaster Gordon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76834.png
1577,76835,Gordon,Paul,Paul Gordon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76835.png
1578,101162,Gortat,Marcin,Marcin Gortat,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101162.png
1579,1641789,Gortman,Jazian,Jazian Gortman,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641789.png
1580,76836,Gottlieb,Leo,Leo Gottlieb,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76836.png
1581,202726,Goudelock,Andrew,Andrew Goudelock,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202726.png
1582,76837,Govedarica,Bato,Bato Govedarica,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76837.png
1583,76838,Graboski,Joe,Joe Graboski,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76838.png
1584,76839,Grace,Ricky,Ricky Grace,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76839.png
1585,1628984,Graham,Devonte',Devonte' Graham,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628984.png
1586,37,Graham,Greg,Greg Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/37.png
1587,101121,Graham,Joey,Joey Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101121.png
1588,76843,Graham,Mal,Mal Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76843.png
1589,76841,Graham,Orlando,Orlando Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76841.png
1590,76842,Graham,Paul,Paul Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76842.png
1591,101211,Graham,Stephen,Stephen Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101211.png
1592,1626203,Graham,Treveon,Treveon Graham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626203.png
1593,76844,Grandholm,Jim,Jim Grandholm,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76844.png
1594,97,Grandison,Ronnie,Ronnie Grandison,False,https://cdn.nba.com/headshots/nba/latest/1040x760/97.png
1595,101122,Granger,Danny,Danny Granger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101122.png
1596,76847,Granger,Stewart,Stewart Granger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76847.png
1597,258,Grant,Brian,Brian Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/258.png
1598,76850,Grant,Bud,Bud Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76850.png
1599,202,Grant,Gary,Gary Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202.png
1600,285,Grant,Greg,Greg Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/285.png
1601,265,Grant,Harvey,Harvey Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/265.png
1602,270,Grant,Horace,Horace Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/270.png
1603,203924,Grant,Jerami,Jerami Grant,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png
1604,1626170,Grant,Jerian,Jerian Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626170.png
1605,76852,Grant,Josh,Josh Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76852.png
1606,1514,Grant,Paul,Paul Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1514.png
1607,76853,Grant,Travis,Travis Grant,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76853.png
1608,1629055,Grantham,Donte,Donte Grantham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629055.png
1609,76854,Grate,Don,Don Grate,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76854.png
1610,76855,Graves,Butch,Butch Graves,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76855.png
1611,1629755,Gravett,Hassani,Hassani Gravett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629755.png
1612,201189,Gray,Aaron,Aaron Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201189.png
1613,1070,Gray,Devin,Devin Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1070.png
1614,1516,Gray,Ed,Ed Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1516.png
1615,1026,Gray,Evric,Evric Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1026.png
1616,76859,Gray,Gary,Gary Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76859.png
1617,1627982,Gray,Josh,Josh Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627982.png
1618,76860,Gray,Leonard,Leonard Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76860.png
1619,1630564,Gray,RaiQuan,RaiQuan Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630564.png
1620,76861,Gray,Stuart,Stuart Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76861.png
1621,76862,Gray,Sylvester,Sylvester Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76862.png
1622,76863,Gray,Wyndol,Wyndol Gray,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76863.png
1623,81,Grayer,Jeff,Jeff Grayer,False,https://cdn.nba.com/headshots/nba/latest/1040x760/81.png
1624,76865,Greacen,Bob,Bob Greacen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76865.png
1625,920,Green,A.C.,A.C. Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/920.png
1626,1631260,Green,AJ,AJ Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png
1627,201980,Green,Danny,Danny Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201980.png
1628,101209,Green,Devin,Devin Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101209.png
1629,203110,Green,Draymond,Draymond Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png
1630,203475,Green,Erick,Erick Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203475.png
1631,101123,Green,Gerald,Gerald Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101123.png
1632,203210,Green,JaMychal,JaMychal Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203210.png
1633,1630224,Green,Jalen,Jalen Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630224.png
1634,1629750,Green,Javonte,Javonte Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png
1635,201145,Green,Jeff,Jeff Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png
1636,76867,Green,Johnny,Johnny Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76867.png
1637,1630182,Green,Josh,Josh Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630182.png
1638,76868,Green,Ken,Ken Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76868.png
1639,76869,Green,Kenny,Kenny Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76869.png
1640,600011,Green,Lamar,Lamar Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/600011.png
1641,1036,Green,Litterial,Litterial Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1036.png
1642,76872,Green,Luther,Luther Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76872.png
1643,76873,Green,Mike,Mike Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76873.png
1644,76874,Green,Rickey,Rickey Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76874.png
1645,76875,Green,Sean,Sean Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76875.png
1646,76877,Green,Si,Si Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76877.png
1647,76876,Green,Sidney,Sidney Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76876.png
1648,76878,Green,Steve,Steve Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76878.png
1649,201192,Green,Taurean,Taurean Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201192.png
1650,76879,Green,Tommy,Tommy Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76879.png
1651,2584,Green,Willie,Willie Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2584.png
1652,201590,Greene,Donte,Donte Greene,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201590.png
1653,101158,Greene,Orien,Orien Greene,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101158.png
1654,76880,Greenspan,Jerry,Jerry Greenspan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76880.png
1655,76881,Greenwood,David,David Greenwood,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76881.png
1656,76882,Greer,Hal,Hal Greer,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76882.png
1657,2696,Greer,Lynn,Lynn Greer,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2696.png
1658,76883,Gregor,Gary,Gary Gregor,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76883.png
1659,76884,Gregory,Claude,Claude Gregory,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76884.png
1660,76885,Greig,John,John Greig,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76885.png
1661,76886,Grekin,Norm,Norm Grekin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76886.png
1662,76887,Grevey,Kevin,Kevin Grevey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76887.png
1663,1631100,Griffin,AJ,AJ Griffin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631100.png
1664,1559,Griffin,Adrian,Adrian Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1559.png
1665,201933,Griffin,Blake,Blake Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201933.png
1666,2204,Griffin,Eddie,Eddie Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2204.png
1667,76888,Griffin,Greg,Greg Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76888.png
1668,76889,Griffin,Paul,Paul Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76889.png
1669,201981,Griffin,Taylor,Taylor Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201981.png
1670,76890,Griffith,Darrell,Darrell Griffith,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76890.png
1671,76891,Grigsby,Chuck,Chuck Grigsby,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76891.png
1672,1629656,Grimes,Quentin,Quentin Grimes,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629656.png
1673,1575,Grimm,Derek,Derek Grimm,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1575.png
1674,76893,Grimshaw,George,George Grimshaw,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76893.png
1675,76894,Groat,Dick,Dick Groat,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76894.png
1676,76895,Gross,Bob,Bob Gross,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76895.png
1677,76896,Grote,Jerry,Jerry Grote,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76896.png
1678,76897,Groza,Alex,Alex Groza,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76897.png
1679,101219,Grundy,Anthony,Anthony Grundy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101219.png
1680,76899,Grunfeld,Ernie,Ernie Grunfeld,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76899.png
1681,76900,Guarilia,Gene,Gene Guarilia,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76900.png
1682,76901,Gudmundsson,Petur,Petur Gudmundsson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76901.png
1683,1629741,Guduric,Marko,Marko Guduric,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629741.png
1684,76902,Guerin,Richie,Richie Guerin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76902.png
1685,1631338,Gueye,Mouhamadou,Mouhamadou Gueye,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631338.png
1686,1631243,Gueye,Mouhamed,Mouhamed Gueye,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631243.png
1687,339,Gugliotta,Tom,Tom Gugliotta,False,https://cdn.nba.com/headshots/nba/latest/1040x760/339.png
1688,76903,Guibert,Andres,Andres Guibert,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76903.png
1689,76904,Guidinger,Jay,Jay Guidinger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76904.png
1690,76905,Gunther,Coulby,Coulby Gunther,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76905.png
1691,76906,Gunther,Dave,Dave Gunther,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76906.png
1692,76907,Guokas,Al,Al Guokas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76907.png
1693,76908,Guokas,Matt,Matt Guokas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76908.png
1694,76909,Guokas,Matt,Matt Guokas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76909.png
1695,203268,Gutierrez,Jorge,Jorge Gutierrez,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203268.png
1696,1629657,Guy,Kyle,Kyle Guy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629657.png
1697,2062,Guyton,A.J.,A.J. Guyton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2062.png
1698,2775,Ha Seung-jin,,Ha Seung-jin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2775.png
1699,1629060,Hachimura,Rui,Rui Hachimura,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629060.png
1700,76910,Hackett,Rudy,Rudy Hackett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76910.png
1701,201632,Haddadi,Hamed,Hamed Haddadi,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201632.png
1702,76911,Haffner,Scott,Scott Haffner,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76911.png
1703,76912,Hagan,Cliff,Cliff Hagan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76912.png
1704,76913,Hagan,Glenn,Glenn Hagan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76913.png
1705,1630204,Hagans,Ashton,Ashton Hagans,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630204.png
1706,76914,Hahn,Bob,Bob Hahn,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76914.png
1707,76915,Hairston,Al,Al Hairston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76915.png
1708,76916,Hairston,Happy,Happy Hairston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76916.png
1709,76917,Hairston,Lindsay,Lindsay Hairston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76917.png
1710,201612,Hairston,Malik,Malik Hairston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201612.png
1711,203798,Hairston,PJ,PJ Hairston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203798.png
1712,2409,Haislip,Marcus,Marcus Haislip,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2409.png
1713,76918,Halbert,Chuck,Chuck Halbert,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76918.png
1714,76919,Halbrook,Harvey,Harvey Halbrook,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76919.png
1715,76920,Hale,Bruce,Bruce Hale,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76920.png
1716,917,Haley,Jack,Jack Haley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/917.png
1717,1630169,Haliburton,Tyrese,Tyrese Haliburton,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630169.png
1718,76922,Halimon,Shaler,Shaler Halimon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76922.png
1719,1628985,Hall,Devon,Devon Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628985.png
1720,1629743,Hall,Donta,Donta Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629743.png
1721,1631160,Hall,Jordan,Jordan Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1631160.png
1722,1630221,Hall,Josh,Josh Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630221.png
1723,200837,Hall,Mike,Mike Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200837.png
1724,1629788,Hall,Tyler,Tyler Hall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629788.png
1725,76923,Halliburton,Jeff,Jeff Halliburton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76923.png
